Scheduler;Workload;NPUarray;Scheduler_runtime(ns);Ttot(s);Etot(mJ);Etot_idle(mJ)
Random;Workload_High-energy skew;1x512_3x4096;119126;16.742269596712827;129003.15328189703;74385.59800234727
Random;Workload_Small;1x512_3x4096;118740;8.15833044052124;110236.31199437538;59457.70842354061
Random;Workload_Uniform;1x512_3x4096;122612;24.708394550382906;75536.29586447979;213507.51488011767
Random;Workload_Low-energy skew;1x512_3x4096;123923;5.531961764290085;41604.45725604186;46304.904113215365
Random;Workload_Large;4x1024;151247;79.75288294913626;29271.23385476382;287212.8937891193
Random;Workload_Medium;4x1024;170053;30.41367009580976;101671.55210144851;100333.44416887863
Random;Workload_Mid-energy skew;4x1024;125832;16.413716370161964;32820.33379743893;132715.8470326495
Random;Workload_High-energy skew;4x1024;119746;61.799753554752634;274512.70095280395;427366.2174548731
Random;Workload_Small;4x1024;119534;17.834849853653626;156955.13620639933;122034.73608929553
Random;Workload_Uniform;4x1024;123562;28.59048088078472;99698.99994832669;162897.82787399503
Random;Workload_Low-energy skew;4x1024;121709;12.050803277209498;66978.75603849663;100499.89290191993
Random;Workload_Large;4x512;142809;147.39448069479192;32693.72970632239;637359.3230396525
Random;Workload_Medium;4x512;163758;69.22688349052649;138167.63706890476;399092.3773047428
Random;Workload_Mid-energy skew;4x512;131869;26.244902916183293;27672.378448517615;212338.57662637756
Random;Workload_High-energy skew;4x512;138363;101.64008240025017;310610.5536386893;666933.1435653984
Random;Workload_Small;4x512;117078;28.91697287663473;121390.99884462608;201867.55308918146
Random;Workload_Uniform;4x512;133641;49.08808470815723;131803.80662809;282442.23940249917
Random;Workload_Low-energy skew;4x512;132676;22.365052192338837;89686.39706868981;199577.40053949814
Random;Workload_Large;3x4096;159927;31.505504793000313;15135.35632900762;19574.029352703477
Random;Workload_Medium;3x4096;127840;24.744229853936307;13485.515651870584;162177.1506252267
Random;Workload_Mid-energy skew;3x4096;125545;5.076114087488187;15881.883195448754;15044.795549629856
Random;Workload_High-energy skew;3x4096;120404;24.003536076726633;117838.1900408002;117345.29647125462
Random;Workload_Small;3x4096;127142;7.370271149870598;7898.917766980294;40873.29560711417
Random;Workload_Uniform;3x4096;168428;10.674808794865275;55345.967747091905;23789.86576390708
Random;Workload_Low-energy skew;3x4096;118877;5.972461354528203;38219.0320016027;36406.63137112248
Round-Robin;Workload_Large;4x2304;2561904;32.5798961783605;23244.681502657688;0.0
Round-Robin;Workload_Medium;4x2304;1115276;16.46977514673264;72232.11048771918;54357.59843285651
Round-Robin;Workload_Mid-energy skew;4x2304;896088;8.22725004593976;24553.485611573466;62873.25680567989
Round-Robin;Workload_High-energy skew;4x2304;967407;16.46977514673264;217520.21458717098;4981.204764093823
Round-Robin;Workload_Small;4x2304;448685;12.09356451034546;127894.73401595345;96574.92139913511
Round-Robin;Workload_Uniform;4x2304;1039907;11.040628042309786;24251.453894131366;24993.88206718759
Round-Robin;Workload_Low-energy skew;4x2304;923911;7.006313990744372;47505.0809516897;60867.06794026806
Round-Robin;Workload_Large;1x512_1x1024_1x2304_1x4096;2564016;96.99166745383454;26347.26362895037;667111.7422429682
Round-Robin;Workload_Medium;1x512_1x1024_1x2304_1x4096;1035635;48.4657800841362;128898.08017563238;398754.2373823019
