Sample;Timestamp;PS mW;PL mW;MGT mW;Total mW
323;1637345492.116165327;1614.292969;2066.931885;212.242004;3893.466797
324;1637345492.136225751;1632.921997;2068.791016;212.227997;3913.940918
325;1637345492.156285286;1579.775024;2068.756104;212.158005;3860.688965
326;1637345492.176345400;1604.036011;2068.347900;212.210999;3884.594727
327;1637345492.196405454;1609.725952;2071.269043;212.227997;3893.223145
328;1637345492.216466099;1624.538940;2071.365967;212.242004;3908.146973
329;1637345492.236525943;1604.770996;2070.389893;215.505997;3890.666992
330;1637345492.256585958;1602.935059;2067.060059;211.281998;3881.277100
331;1637345492.276645462;1638.134033;2069.406982;212.242004;3919.782959
332;1637345492.296705336;1601.411011;2071.166992;211.259995;3883.837891
333;1637345492.316765581;1597.802979;2068.822021;212.242004;3878.866943
334;1637345492.336826005;1617.244995;2069.638916;212.149002;3899.032715
335;1637345492.356886359;1629.729004;2071.316895;213.384995;3914.430908
336;1637345492.376945624;1597.680054;2069.572998;212.210999;3879.463867
337;1637345492.397006028;1604.395996;2077.206055;215.537994;3897.140137
338;1637345492.417066422;1635.545044;2070.518066;211.322006;3917.385254
339;1637345492.437126647;1580.267944;2069.669922;212.259003;3862.196777
340;1637345492.457186181;1597.905029;2066.834961;212.166000;3876.906006
341;1637345492.477246865;1621.931030;2068.791016;211.313004;3902.035156
342;1637345492.497306550;1638.470947;2068.625977;212.218002;3919.314941
343;1637345492.517366104;1593.038940;2066.343994;208.893997;3868.276855
344;1637345492.537426018;1602.838989;2068.725098;212.149002;3883.712891
345;1637345492.557485983;1621.782959;2068.756104;212.242004;3902.781006
346;1637345492.577545687;1601.171997;2075.016113;215.408005;3891.596191
347;1637345492.597605531;1607.181030;2068.576904;212.210999;3887.968750
348;1637345492.617665486;1608.594971;2069.638916;212.188995;3890.422852
349;1637345492.637725590;1634.857056;2068.822021;212.242004;3915.920898
350;1637345492.657786234;1602.359009;2070.422119;212.197006;3884.978027
351;1637345492.677846449;1616.923950;2069.572998;212.188995;3898.686035
352;1637345492.697907083;1638.077026;2071.300049;212.179993;3921.557129
353;1637345492.717967117;1591.637939;2070.487061;212.149002;3874.273926
354;1637345492.738027192;1611.963013;2067.681885;211.276993;3890.921875
355;1637345492.758072495;1613.655029;2073.062012;212.158005;3898.875000
356;1637345492.778132259;1581.769043;2069.638916;212.210999;3863.618896
357;1637345492.798192103;1609.213013;2068.822021;213.438004;3891.473145
358;1637345492.818251538;1621.211060;2067.760986;212.223007;3901.194824
359;1637345492.838311532;1616.305054;2070.420898;212.126999;3898.853027
360;1637345492.858371146;1594.807007;2069.652100;212.242004;3876.701172
361;1637345492.878430581;1598.685059;2070.487061;213.406998;3882.579102
362;1637345492.898490125;1633.005981;2067.125977;212.179993;3912.312012
363;1637345492.918550169;1579.354004;2068.791016;212.227997;3860.373047
364;1637345492.938610424;1602.917969;2069.638916;212.188995;3884.745850
365;1637345492.958670078;1625.006958;2072.899902;215.516006;3913.422852
366;1637345492.978729532;1638.402954;2073.781982;214.248001;3926.433105
367;1637345492.998789136;1600.553955;2066.278076;208.871002;3875.703125
368;1637345493.018848481;1614.110962;2067.729980;211.330002;3893.170898
369;1637345493.038908055;1636.628052;2067.779053;212.197006;3916.604004
370;1637345493.058968189;1592.952026;2069.572998;211.011993;3873.537109
371;1637345493.079028264;1606.298950;2069.572998;212.205994;3888.078125
372;1637345493.099088268;1629.458008;2076.260010;215.483994;3921.201904
373;1637345493.119148142;1633.864014;2070.468994;212.188995;3916.521973
374;1637345493.139208207;1600.694946;2074.326904;215.457001;3890.479004
375;1637345493.159268551;1605.864990;2073.716064;215.438995;3895.020020
376;1637345493.179328225;1636.040039;2067.928955;212.210999;3916.179932
377;1637345493.199388640;1595.489990;2066.701904;211.031006;3873.222900
378;1637345493.219448564;1605.853027;2074.090088;212.192001;3892.135010
379;1637345493.239507648;1625.072021;2071.117920;212.166000;3908.355957
380;1637345493.259567263;1637.396973;2068.662109;211.046005;3917.104980
381;1637345493.279626747;1591.426025;2071.166992;211.259995;3873.853027
382;1637345493.299687101;1603.417969;2070.487061;212.210999;3886.115967
383;1637345493.319747356;1631.160034;2068.791016;212.248993;3912.200195
384;1637345493.339807150;1588.038940;2069.638916;212.149002;3869.826660
385;1637345493.359866924;1589.614014;2069.177002;212.210999;3871.001953
386;1637345493.379926489;1606.418945;2067.076904;211.376007;3884.871826
387;1637345493.399987253;1626.359009;2071.217041;212.126999;3909.703125
388;1637345493.420046947;1590.479980;2070.451904;212.179993;3873.111816
389;1637345493.440106752;1602.011963;2070.468994;213.403000;3885.884033
390;1637345493.460166766;1633.953979;2066.834961;212.186996;3912.976074
391;1637345493.480226630;1593.092041;2071.185059;212.220001;3876.497070
392;1637345493.500286815;1603.076050;2069.652100;210.983994;3883.711914
393;1637345493.520346789;1610.286987;2072.899902;214.341995;3897.528809
394;1637345493.540406413;1632.493042;2069.572998;212.210999;3914.276855
395;1637345493.560467028;1596.501953;2071.334961;212.210999;3880.047852
396;1637345493.580527012;1608.350952;2067.779053;212.242004;3888.372070
397;1637345493.600585856;1616.001953;2065.207031;212.166000;3893.375000
398;1637345493.620645361;1584.344971;2067.748047;211.313004;3863.406006
399;1637345493.640705355;1595.218994;2070.518066;212.242004;3877.979004
400;1637345493.660765469;1617.927002;2066.883057;212.166000;3896.976074
401;1637345493.680825184;1626.139038;2067.125977;212.242004;3905.506836
402;1637345493.700885058;1596.443970;2070.518066;212.220001;3879.182129
403;1637345493.720945682;1621.405029;2071.316895;210.953003;3903.675049
404;1637345493.741005447;1618.066040;2073.062012;212.158005;3903.286133
405;1637345493.761065951;1579.347046;2072.602051;212.242004;3864.190918
406;1637345493.781126375;1599.560059;2069.543945;212.188995;3881.292969
407;1637345493.801186200;1611.456055;2070.420898;210.968994;3892.845947
408;1637345493.821246254;1578.447998;2070.518066;211.046005;3860.011963
409;1637345493.841306558;1610.973999;2067.760986;212.179993;3890.915039
410;1637345493.861366113;1621.529053;2069.638916;211.251007;3902.418945
411;1637345493.881425797;1619.745972;2069.574951;212.179993;3901.500977
412;1637345493.901485951;1582.244019;2068.822021;211.322006;3862.388184
413;1637345493.921545556;1619.619995;2071.823975;215.444000;3906.888184
414;1637345493.941605600;1617.227051;2069.669922;212.242004;3899.138916
415;1637345493.961665654;1594.270996;2065.188965;212.210999;3871.670898
416;1637345493.981726189;1610.321045;2069.669922;212.220001;3892.210938
417;1637345494.001786483;1615.296997;2070.902100;212.220001;3898.418945
418;1637345494.021846457;1632.876953;2066.931885;212.242004;3912.050781
419;1637345494.041905932;1598.067017;2067.779053;212.179993;3878.025879
420;1637345494.061965986;1618.769043;2069.669922;212.242004;3900.680908
421;1637345494.082026400;1625.635986;2071.334961;210.054993;3907.025879
422;1637345494.102068983;1599.150024;2069.273926;211.046005;3879.469727
