Scheduler;Workload;NPUarray;Scheduler_runtime(ns);Ttot(s);Etot(mJ);Etot_idle(mJ)
Random;Workload_Uniform;1x512_3x4096;114011;11.612590939684813;22062.738987961806;66105.70850475054
Random;Workload_Low-energy skew;1x512_3x4096;115076;6.318742368201258;10038.93537768033;61017.75501349275
Random;Workload_Large;4x1024;128646;92.67078585830744;95037.55251694458;457311.5822013364
Random;Workload_Medium;4x1024;113797;40.291093021808265;172416.23429662798;232486.71555622452
Random;Workload_Mid-energy skew;4x1024;116345;16.021069353101392;32706.644163700017;127216.86194668512
Random;Workload_High-energy skew;4x1024;110336;39.21069065258249;285561.22826782195;132773.78289557947
Random;Workload_Small;4x1024;110670;21.70505213737488;180154.23463750794;158011.80199622444
Random;Workload_Uniform;4x1024;119344;23.164420718452057;27110.365181198456;91712.73288847982
Random;Workload_Low-energy skew;4x1024;113474;12.050803277209498;66998.90917969466;100434.77034611013
Random;Workload_Large;4x512;129052;128.55004229284205;26592.483912859287;397529.76056456123
Random;Workload_Medium;4x512;118730;76.5083559055612;28139.407210576424;492206.3734664166
Random;Workload_Mid-energy skew;4x512;109793;24.512581318222733;27739.04129809166;189578.64333713538
Random;Workload_High-energy skew;4x512;114694;76.5083559055612;433734.9803452786;333014.13636022754
Random;Workload_Small;4x512;108295;35.64546871185303;153192.8346559709;263396.5095596596
Random;Workload_Uniform;4x512;120264;48.4657800841362;135556.84712117273;277046.47675751045
Random;Workload_Low-energy skew;4x512;111453;21.340906744135776;96282.70698180168;182817.96780174397
Random;Workload_Large;3x4096;130685;50.28067715318238;52335.00406682818;249627.12159891074
Random;Workload_Medium;3x4096;111229;14.78863234239307;53701.639921783906;38834.29257685989
Random;Workload_Mid-energy skew;3x4096;111215;5.817010245560928;15908.299817101317;24434.37892725078
Random;Workload_High-energy skew;3x4096;111331;18.010714696770048;117494.44115810198;43395.354434407265
Random;Workload_Small;3x4096;111020;11.279639921136878;8402.887559941468;89270.29477788066
Random;Workload_Uniform;3x4096;112785;21.864662105903133;15842.258262969917;163372.79308012465
Random;Workload_Low-energy skew;3x4096;110115;6.318742368201258;10639.057743429428;40655.121313513795
Round-Robin;Workload_Large;4x2304;2610465;32.5798961783605;23244.681502657688;0.0
Round-Robin;Workload_Medium;4x2304;1060299;16.46977514673264;72232.11048771918;54357.59843285651
Round-Robin;Workload_Mid-energy skew;4x2304;924001;8.22725004593976;24553.485611573466;62873.25680567989
Round-Robin;Workload_High-energy skew;4x2304;986571;16.46977514673264;217520.21458717098;4981.204764093823
Round-Robin;Workload_Small;4x2304;439211;12.09356451034546;127894.73401595345;96574.92139913511
Round-Robin;Workload_Uniform;4x2304;1076400;11.040628042309786;24251.453894131366;24993.88206718759
Round-Robin;Workload_Low-energy skew;4x2304;898029;7.006313990744372;47505.0809516897;60867.06794026806
Round-Robin;Workload_Large;1x512_1x1024_1x2304_1x4096;2626122;96.99166745383454;26347.26362895037;667111.7422429682
Round-Robin;Workload_Medium;1x512_1x1024_1x2304_1x4096;1053208;48.4657800841362;128898.08017563238;398754.2373823019
Round-Robin;Workload_Mid-energy skew;1x512_1x1024_1x2304_1x4096;910527;14.572448369151488;27771.513857115104;127676.4679488762
Round-Robin;Workload_High-energy skew;1x512_1x1024_1x2304_1x4096;987955;48.4657800841362;285774.97674025287;332836.9762928293
Round-Robin;Workload_Small;1x512_1x1024_1x2304_1x4096;445846;26.113783359527588;183912.45041401032;237012.42179295298
Round-Robin;Workload_Uniform;1x512_1x1024_1x2304_1x4096;1062714;22.952761439022524;27488.414890131262;137076.9168617866
Round-Robin;Workload_Low-energy skew;1x512_1x1024_1x2304_1x4096;916907;21.39294155982231;93426.15404665822;218489.88850768766
Round-Robin;Workload_Large;4x1024_1x2304;2973598;56.673020428887305;102220.26627879543;242009.472503156
Round-Robin;Workload_Medium;4x1024_1x2304;1204908;29.713307980707533;178857.4928963597;198605.60024071083
Round-Robin;Workload_Mid-energy skew;4x1024_1x2304;1012364;13.20159813517772;37400.61125849756;140079.24045792758
Round-Robin;Workload_High-energy skew;4x1024_1x2304;1112551;28.719591410718728;344011.68335796846;131414.96224287915
Round-Robin;Workload_Small;4x1024_1x2304;498270;21.70505213737488;180154.2346375079;237234.62767035302
Round-Robin;Workload_Uniform;4x1024_1x2304;1210168;29.713307980707533;107939.56935453045;285935.39349505445
Round-Robin;Workload_Low-energy skew;4x1024_1x2304;1022598;12.050803277209498;67473.37292184583;145775.31088216274
Round-Robin;Workload_Large;2x512_1x1024_1x2304_1x4096;2984027;95.36085558402361;101738.52168572447;812753.2901547541
Round-Robin;Workload_Medium;2x512_1x1024_1x2304_1x4096;1200712;50.025599963336404;156570.27972763294;499812.5756315164
Round-Robin;Workload_Mid-energy skew;2x512_1x1024_1x2304_1x4096;1033083;22.939579145669022;36900.79926590154;289720.5330241278
Round-Robin;Workload_High-energy skew;2x512_1x1024_1x2304_1x4096;1121591;48.4657800841362;372099.24807679275;451825.1416900273
Round-Robin;Workload_Small;2x512_1x1024_1x2304_1x4096;483249;26.113783359527588;214077.94072011212;291265.9166795664
Round-Robin;Workload_Uniform;2x512_1x1024_1x2304_1x4096;1214438;50.025599963336404;107394.50467407782;566649.3413054936
Round-Robin;Workload_Low-energy skew;2x512_1x1024_1x2304_1x4096;1022147;6.642012470183456;49790.53461647957;74069.22443701515
Round-Robin;Workload_Large;3x1024_2x4096;2976667;56.673020428887305;99253.87737026402;404134.2710271424
Round-Robin;Workload_Medium;3x1024_2x4096;1214275;29.713307980707533;144368.45750689547;264995.9377409941
Round-Robin;Workload_Mid-energy skew;3x1024_2x4096;1015969;13.20159813517772;34259.74837260922;161370.37584503726
Round-Robin;Workload_High-energy skew;3x1024_2x4096;1135213;28.59048088078472;299916.6239532025;228709.07916036312
Round-Robin;Workload_Small;3x1024_2x4096;487437;21.70505213737488;177182.73845892717;265821.9670361975
Round-Robin;Workload_Uniform;3x1024_2x4096;1206546;29.713307980707533;104798.70646864208;323817.25689662196
Round-Robin;Workload_Low-energy skew;3x1024_2x4096;1028879;4.712141844931757;43725.860316840066;48655.57048096726
Round-Robin;Workload_Large;2x2304_2x4096;2592673;32.5798961783605;21787.596935187077;81361.37742468834
Round-Robin;Workload_Medium;2x2304_2x4096;1069477;15.859307119134945;70711.91675205439;82004.7468651477
Round-Robin;Workload_Mid-energy skew;2x2304_2x4096;903704;8.22725004593976;22995.426374992145;72439.71122900388
Round-Robin;Workload_High-energy skew;2x2304_2x4096;989123;16.46977514673264;197002.49519372566;47000.76527175018
Round-Robin;Workload_Small;2x2304_2x4096;441842;8.15833044052124;113848.85229540734;57763.452024655344
Round-Robin;Workload_Uniform;2x2304_2x4096;1072208;7.700285799456472;22731.26015846656;609.5728729410217
Round-Robin;Workload_Low-energy skew;2x2304_2x4096;914697;7.006313990744372;47816.2560697896;66192.89525753574
Round-Robin;Workload_Large;1x512_3x4096;2667104;96.99166745383454;23409.953716645105;909621.7144919214
Round-Robin;Workload_Medium;1x512_3x4096;1066538;30.344706498106326;63031.97207090385;258272.73116990447
Round-Robin;Workload_Mid-energy skew;1x512_3x4096;915314;5.817010245560928;24768.076544425858;35663.435732125006
Round-Robin;Workload_High-energy skew;1x512_3x4096;996977;49.08808470815723;244395.8681473675;463741.19554569334
Round-Robin;Workload_Small;1x512_3x4096;435612;8.15833044052124;110236.31199437538;59457.70842354061
Round-Robin;Workload_Uniform;1x512_3x4096;1050764;30.344706498106326;24423.884369336563;295125.63490917964
Round-Robin;Workload_Low-energy skew;1x512_3x4096;904459;5.106756989331444;40587.76750177214;42156.06091900628
Round-Robin;Workload_Large;4x1024;2604204;58.05007708546119;29165.582881996346;0.0
Round-Robin;Workload_Medium;4x1024;1046633;29.713307980707533;99623.20685916742;92635.15297786066
Round-Robin;Workload_Mid-energy skew;4x1024;901279;14.572448369151488;30807.766480447295;108587.9922083407
Round-Robin;Workload_High-energy skew;4x1024;993097;29.713307980707533;309119.4247729278;7000.688461973496
Round-Robin;Workload_Small;4x1024;444372;21.70505213737488;180154.2346375079;158011.80199622444
Round-Robin;Workload_Uniform;4x1024;1080565;19.093098208909765;30428.80103465092;37332.77461616344
Round-Robin;Workload_Low-energy skew;4x1024;905266;12.326794169305858;65255.396803367315;105244.1498016809
Round-Robin;Workload_Large;4x512;2627250;96.99166745383454;32648.277763430997;0.0
Round-Robin;Workload_Medium;4x512;1060870;50.025599963336404;135472.00349444212;152840.2095242043
Round-Robin;Workload_Mid-energy skew;4x512;899269;24.512581318222733;34486.556342594005;189721.0732245869
Round-Robin;Workload_High-energy skew;4x512;972989;50.025599963336404;442439.05473877344;7900.334594063088
Round-Robin;Workload_Small;4x512;440759;35.64546871185303;259952.56679751372;244664.05691026326
Round-Robin;Workload_Uniform;4x512;1053228;30.344706498106326;34062.338208941;46768.92457383892
Round-Robin;Workload_Low-energy skew;4x512;904355;21.39294155982231;93885.73431725215;185278.2144771193
Round-Robin;Workload_Large;3x4096;2211203;33.1207190141005;15127.808722821177;39458.662975227395
Round-Robin;Workload_Medium;3x4096;919073;11.612590939684813;15670.550222228288;0.0
Round-Robin;Workload_Mid-energy skew;3x4096;824620;5.817010245560928;15829.04995214364;24396.15594741547
Round-Robin;Workload_High-energy skew;3x4096;877366;17.34340085562981;130420.06718786448;35127.00788157417
Round-Robin;Workload_Small;3x4096;395237;8.15833044052124;65156.6640741015;43137.92063874741
Round-Robin;Workload_Uniform;3x4096;913711;11.612590939684813;15670.550222228288;36302.13696754962
Round-Robin;Workload_Low-energy skew;3x4096;769090;5.106756989331444;38286.76114902022;25800.301744710236
Greedy;Workload_Large;4x2304;1951588980;127.03557317951142;5664.7307550864325;1391028.734423115
Greedy;Workload_Medium;4x2304;269432290;48.34882320686906;5749.215151573733;529415.5067987286
Greedy;Workload_Mid-energy skew;4x2304;200960009;14.829719790493572;5774.560470519923;162384.17189545702
Greedy;Workload_High-energy skew;4x2304;233642041;60.937577011810625;51351.251429743956;667261.2915263429
Greedy;Workload_Small;4x2304;52966890;16.741499675095703;5972.25395830021;183317.99922282944
Greedy;Workload_Uniform;4x2304;268019060;35.384423574136676;5749.215151573733;387456.43216857
Greedy;Workload_Low-energy skew;4x2304;200546675;10.759647638531618;5774.560470519923;117817.22759117052
Greedy;Workload_Large;1x512_1x1024_1x2304_1x4096;1446239356;378.1900347742138;7956.387921510839;4172695.452009515
Greedy;Workload_Medium;1x512_1x1024_1x2304_1x4096;269043565;143.93640042903496;8075.050336518671;1588097.803284069
Greedy;Workload_Mid-energy skew;1x512_1x1024_1x2304_1x4096;201285803;36.065651421985095;8110.649061021019;397924.2333873855
Greedy;Workload_High-energy skew;1x512_1x1024_1x2304_1x4096;233805287;186.62748018101277;104449.13906208046;2059122.5737511283
Greedy;Workload_Small;1x512_1x1024_1x2304_1x4096;53265172;49.84012104507186;8388.31911213935;549902.5021548637
Greedy;Workload_Uniform;1x512_1x1024_1x2304_1x4096;270359618;101.08049160015334;8075.050336518671;1115254.419219837
Greedy;Workload_Low-energy skew;1x512_1x1024_1x2304_1x4096;201236887;25.666123247852394;8110.649061021019;283182.8073179351
Greedy;Workload_Large;4x1024_1x2304;1802801107;226.3489354077335;7107.654898294784;3072185.1862615403
Greedy;Workload_Medium;4x1024_1x2304;336374859;86.14677280691453;7213.6592187972665;1169251.5309820138
Greedy;Workload_Mid-energy skew;4x1024_1x2304;251868752;24.088775444828048;7245.460514948009;326951.7435258633
Greedy;Workload_High-energy skew;4x1024_1x2304;293026486;110.25805289338955;72975.6052027573;1496508.7251456962
Greedy;Workload_Small;4x1024_1x2304;67030662;29.829602321170896;7493.510624923819;404870.74612520146
Greedy;Workload_Uniform;4x1024_1x2304;337943549;61.71839320277701;7213.6592187972665;837690.4135903359
Greedy;Workload_Low-energy skew;4x1024_1x2304;253558934;16.602736693793354;7245.460514948009;225345.35729179374
Greedy;Workload_Large;2x512_1x1024_1x2304_1x4096;1814624841;378.1900347742138;7956.387921510839;5369101.88289856
Greedy;Workload_Medium;2x512_1x1024_1x2304_1x4096;338603722;143.93640042903496;8075.050336518671;2043441.4646132956
Greedy;Workload_Mid-energy skew;2x512_1x1024_1x2304_1x4096;253202283;36.065651421985095;8110.649061021019;512018.1367902777
Greedy;Workload_High-energy skew;2x512_1x1024_1x2304_1x4096;294320744;186.62748018101277;104449.13906208046;2649519.720525461
Greedy;Workload_Small;2x512_1x1024_1x2304_1x4096;66945923;49.84012104507186;8388.31911213935;707572.022374274
Greedy;Workload_Uniform;2x512_1x1024_1x2304_1x4096;338012575;101.08049160015334;8075.050336518671;1435023.1573359775
Greedy;Workload_Low-energy skew;2x512_1x1024_1x2304_1x4096;253575289;25.666123247852394;8110.649061021019;364377.7413093982
Greedy;Workload_Large;3x1024_2x4096;1809722791;226.3489354077335;7107.654898294784;3342430.5844587157
Greedy;Workload_Medium;3x1024_2x4096;345130192;86.14677280691453;7213.6592187972665;1272104.981026607
Greedy;Workload_Mid-energy skew;3x1024_2x4096;254445823;24.088775444828048;7245.460514948009;355712.120509494
Greedy;Workload_High-energy skew;3x1024_2x4096;349408937;110.25805289338955;72975.6052027573;1628149.4212017432
Greedy;Workload_Small;3x1024_2x4096;101541774;29.829602321170896;7493.510624923819;440485.28410757356
Greedy;Workload_Uniform;3x1024_2x4096;479504559;61.71839320277701;7213.6592187972665;911378.0221365364
Greedy;Workload_Low-energy skew;3x1024_2x4096;254241315;16.602736693793354;7245.460514948009;245167.907730985
Greedy;Workload_Large;2x2304_2x4096;1457878194;127.03557317951142;5664.7307550864325;1499207.7951448658
Greedy;Workload_Medium;2x2304_2x4096;273629830;48.34882320686906;5749.215151573733;570587.6773224149
Greedy;Workload_Mid-energy skew;2x2304_2x4096;205333353;14.829719790493572;5774.560470519923;175012.64372858207
Greedy;Workload_High-energy skew;2x2304_2x4096;239785710;60.937577011810625;51351.251429743956;719153.6054570383
Greedy;Workload_Small;2x2304_2x4096;54642927;16.741499675095703;5972.25395830021;197574.4760867245
Greedy;Workload_Uniform;2x2304_2x4096;274514514;35.384423574136676;5749.215151573733;417588.57240791555
Greedy;Workload_Low-energy skew;2x2304_2x4096;205273989;10.759647638531618;5774.560470519923;126979.76802060264
Greedy;Workload_Large;1x512_3x4096;1463339238;88.1170847744635;4954.5475020985305;997046.0858917383
Greedy;Workload_Medium;1x512_3x4096;273957979;33.5367271279597;5028.440150077715;379468.5514407962
Greedy;Workload_Mid-energy skew;1x512_3x4096;205406179;10.964301938869921;5050.60794447147;124061.23467050446
Greedy;Workload_High-energy skew;1x512_3x4096;238930900;41.71226121601318;41723.36141736994;471974.8376329886
Greedy;Workload_Small;1x512_3x4096;54547612;11.612590939684813;5223.5167407427625;131396.634070559
Greedy;Workload_Uniform;1x512_3x4096;274078200;24.962509602791;5028.440150077715;282451.1564040134
Greedy;Workload_Low-energy skew;1x512_3x4096;205525469;8.596625116878366;5050.60794447147;97270.93726035455
Greedy;Workload_Large;4x1024;1464174682;226.3489354077335;7107.654898294784;2246017.9816016834
Greedy;Workload_Medium;4x1024;273360887;86.14677280691453;7213.6592187972665;854818.2496760895
Greedy;Workload_Mid-energy skew;4x1024;204916439;24.088775444828048;7245.460514948009;239028.39528000873
Greedy;Workload_High-energy skew;4x1024;238551276;110.25805289338955;72975.6052027573;1094069.9542891753
Greedy;Workload_Small;4x1024;54477834;29.829602321170896;7493.510624923819;295993.5423450995
Greedy;Workload_Uniform;4x1024;274947735;61.71839320277701;7213.6592187972665;612420.0260950914
Greedy;Workload_Low-energy skew;4x1024;204969999;16.602736693793354;7245.460514948009;164745.83850321878
Greedy;Workload_Large;4x512;1472318751;378.1900347742138;7956.387921510839;3589219.2926671347
Greedy;Workload_Medium;4x512;283173913;143.93640042903496;8075.050336518671;1366030.9839876804
Greedy;Workload_Mid-energy skew;4x512;212051826;36.065651421985095;8110.649061021019;342281.71020867664
Greedy;Workload_High-energy skew;4x512;246797798;186.62748018101277;104449.13906208046;1771191.440322998
Greedy;Workload_Small;4x512;56549955;49.84012104507186;8388.31911213935;473008.560658231
Greedy;Workload_Uniform;4x512;283402952;101.08049160015334;8075.050336518671;959306.2143484207
Greedy;Workload_Low-energy skew;4x512;212122288;25.666123247852394;8110.649061021019;243584.8019743893
Greedy;Workload_Large;3x4096;1132481817;88.1170847744635;4954.5475020985305;718287.1625946102
Greedy;Workload_Medium;3x4096;212266409;33.5367271279597;5028.440150077715;273374.91512693465
Greedy;Workload_Mid-energy skew;3x4096;159192713;10.964301938869921;5050.60794447147;89375.6000854876
Greedy;Workload_High-energy skew;3x4096;184993080;41.71226121601318;41723.36141736994;340017.8504650006
Greedy;Workload_Small;3x4096;42278898;11.612590939684813;5223.5167407427625;94660.13336445931
Greedy;Workload_Uniform;3x4096;212361953;24.962509602791;5028.440150077715;203482.1083757151
Greedy;Workload_Low-energy skew;3x4096;158814171;8.596625116878366;5050.60794447147;70075.46242475788
Batched-1;Workload_Large;4x2304;361260417;127.03557317951142;5664.7307550864325;1391028.734423115
Batched-1;Workload_Medium;4x2304;133089960;48.34882320686906;5749.215151573733;529415.5067987286
Batched-1;Workload_Mid-energy skew;4x2304;110680766;14.829719790493572;5774.560470519923;162384.17189545702
Batched-1;Workload_High-energy skew;4x2304;122393631;60.937577011810625;51351.251429743956;667261.2915263429
Batched-1;Workload_Small;4x2304;44414813;16.741499675095703;5972.25395830021;183317.99922282944
Batched-1;Workload_Uniform;4x2304;133262992;35.384423574136676;5749.215151573733;387456.43216857
Batched-1;Workload_Low-energy skew;4x2304;111534102;10.759647638531618;5774.560470519923;117817.22759117052
Batched-1;Workload_Large;1x512_1x1024_1x2304_1x4096;354979419;378.1900347742138;7956.387921510839;4172695.452009515
Batched-1;Workload_Medium;1x512_1x1024_1x2304_1x4096;133145610;143.93640042903496;8075.050336518671;1588097.803284069
Batched-1;Workload_Mid-energy skew;1x512_1x1024_1x2304_1x4096;111931492;36.065651421985095;8110.649061021019;397924.2333873855
Batched-1;Workload_High-energy skew;1x512_1x1024_1x2304_1x4096;122216465;186.62748018101277;104449.13906208046;2059122.5737511283
Batched-1;Workload_Small;1x512_1x1024_1x2304_1x4096;44124549;49.84012104507186;8388.31911213935;549902.5021548637
Batched-1;Workload_Uniform;1x512_1x1024_1x2304_1x4096;133495674;101.08049160015334;8075.050336518671;1115254.419219837
Batched-1;Workload_Low-energy skew;1x512_1x1024_1x2304_1x4096;110990169;25.666123247852394;8110.649061021019;283182.8073179351
Batched-1;Workload_Large;4x1024_1x2304;437624477;226.3489354077335;7107.654898294784;3072185.1862615403
Batched-1;Workload_Medium;4x1024_1x2304;164104922;86.14677280691453;7213.6592187972665;1169251.5309820138
Batched-1;Workload_Mid-energy skew;4x1024_1x2304;136995679;24.088775444828048;7245.460514948009;326951.7435258633
Batched-1;Workload_High-energy skew;4x1024_1x2304;150279595;110.25805289338955;72975.6052027573;1496508.7251456962
Batched-1;Workload_Small;4x1024_1x2304;54686389;29.829602321170896;7493.510624923819;404870.74612520146
Batched-1;Workload_Uniform;4x1024_1x2304;209988881;61.71839320277701;7213.6592187972665;837690.4135903359
Batched-1;Workload_Low-energy skew;4x1024_1x2304;136770025;16.602736693793354;7245.460514948009;225345.35729179374
Batched-1;Workload_Large;2x512_1x1024_1x2304_1x4096;437822924;378.1900347742138;7956.387921510839;5369101.88289856
Batched-1;Workload_Medium;2x512_1x1024_1x2304_1x4096;164897662;143.93640042903496;8075.050336518671;2043441.4646132956
Batched-1;Workload_Mid-energy skew;2x512_1x1024_1x2304_1x4096;137008738;36.065651421985095;8110.649061021019;512018.1367902777
Batched-1;Workload_High-energy skew;2x512_1x1024_1x2304_1x4096;151266864;186.62748018101277;104449.13906208046;2649519.720525461
Batched-1;Workload_Small;2x512_1x1024_1x2304_1x4096;54816993;49.84012104507186;8388.31911213935;707572.022374274
Batched-1;Workload_Uniform;2x512_1x1024_1x2304_1x4096;164230238;101.08049160015334;8075.050336518671;1435023.1573359775
Batched-1;Workload_Low-energy skew;2x512_1x1024_1x2304_1x4096;137286255;25.666123247852394;8110.649061021019;364377.7413093982
Batched-1;Workload_Large;3x1024_2x4096;437785645;226.3489354077335;7107.654898294784;3342430.5844587157
Batched-1;Workload_Medium;3x1024_2x4096;163938858;86.14677280691453;7213.6592187972665;1272104.981026607
Batched-1;Workload_Mid-energy skew;3x1024_2x4096;136891317;24.088775444828048;7245.460514948009;355712.120509494
Batched-1;Workload_High-energy skew;3x1024_2x4096;150329184;110.25805289338955;72975.6052027573;1628149.4212017432
Batched-1;Workload_Small;3x1024_2x4096;54733088;29.829602321170896;7493.510624923819;440485.28410757356
Batched-1;Workload_Uniform;3x1024_2x4096;164417787;61.71839320277701;7213.6592187972665;911378.0221365364
Batched-1;Workload_Low-energy skew;3x1024_2x4096;137136071;16.602736693793354;7245.460514948009;245167.907730985
Batched-1;Workload_Large;2x2304_2x4096;354131740;127.03557317951142;5664.7307550864325;1499207.7951448658
Batched-1;Workload_Medium;2x2304_2x4096;132775544;48.34882320686906;5749.215151573733;570587.6773224149
Batched-1;Workload_Mid-energy skew;2x2304_2x4096;110429034;14.829719790493572;5774.560470519923;175012.64372858207
Batched-1;Workload_High-energy skew;2x2304_2x4096;121825004;60.937577011810625;51351.251429743956;719153.6054570383
Batched-1;Workload_Small;2x2304_2x4096;44240350;16.741499675095703;5972.25395830021;197574.4760867245
Batched-1;Workload_Uniform;2x2304_2x4096;132904210;35.384423574136676;5749.215151573733;417588.57240791555
Batched-1;Workload_Low-energy skew;2x2304_2x4096;111108900;10.759647638531618;5774.560470519923;126979.76802060264
Batched-1;Workload_Large;1x512_3x4096;443575467;88.1170847744635;4954.5475020985305;997046.0858917383
Batched-1;Workload_Medium;1x512_3x4096;212557989;33.5367271279597;5028.440150077715;379468.5514407962
Batched-1;Workload_Mid-energy skew;1x512_3x4096;179007082;10.964301938869921;5050.60794447147;124061.23467050446
Batched-1;Workload_High-energy skew;1x512_3x4096;148072962;41.71226121601318;41723.36141736994;471974.8376329886
Batched-1;Workload_Small;1x512_3x4096;51111139;11.612590939684813;5223.5167407427625;131396.634070559
Batched-1;Workload_Uniform;1x512_3x4096;152565801;24.962509602791;5028.440150077715;282451.1564040134
Batched-1;Workload_Low-energy skew;1x512_3x4096;127333817;8.596625116878366;5050.60794447147;97270.93726035455
Batched-1;Workload_Large;4x1024;361991317;226.3489354077335;7107.654898294784;2246017.9816016834
Batched-1;Workload_Medium;4x1024;124373241;86.14677280691453;7213.6592187972665;854818.2496760895
Batched-1;Workload_Mid-energy skew;4x1024;103824729;24.088775444828048;7245.460514948009;239028.39528000873
Batched-1;Workload_High-energy skew;4x1024;113918797;110.25805289338955;72975.6052027573;1094069.9542891753
Batched-1;Workload_Small;4x1024;41485689;29.829602321170896;7493.510624923819;295993.5423450995
